,date_uuid,user_uuid,card_number,store_code,product_code,product_quantity
72297,fe5e9119-fa4c-4ba5-87d0-c6b65981d33c,45c18d8c-5ff4-4b47-a12e-6ebbeebce6ee,213194015429784,CH-619E036C,D8-8421505n,4
72298,fe5d0c0f-d2a9-445a-bd7b-9e7375589c3a,f2aad1f6-ba94-4bda-b513-6822fd174f02,575003490423,CH-FBB32B94,X2-9874299R,4
72299,c01c8a03-2e10-4476-bfcb-99f8deaf0e6d,491006d2-5e90-4e26-947d-bb1a27d75244,3545372784715650,WEB-1388012W,k8-215573l,1
72300,46718eab-dee8-45ff-8e71-c7535120cf09,c91aba02-d1f4-4b23-83c7-4edb9a622c19,3591188006582030,WE-31C8B335,Z3-8053045R,3
72301,a79d0ea4-5f11-4159-aeec-dc379498feca,8d0ecc5e-9078-4de4-af95-c444db3c92f2,30235908871136,SU-95D20AE9,j3-7061165t,5
72302,fcab55c6-9560-4499-8730-f5506f1da6a8,af767d46-d2d0-468c-8ee9-b66d1793e5f3,30422448701136,KI-DD9663C2,N7-3211655w,15
72303,d7a1f137-5d89-4e0d-9a87-c51ebc382f0c,d5c1cac2-0ddc-4f8a-b343-b491f5ccbaab,5492096844764100,KI-137ED849,q9-8532518W,3
72304,18bc0f90-b1dc-4ae5-b040-48659bc3fd1b,79260e00-566e-4595-ae3c-77d37d22d20c,3515570081759590,WE-0E145AF9,l8-8853507Q,1
72305,5ed5a0a3-2f49-4e4e-aa81-4a97dab5acfe,8deeefd5-5f22-4e41-868f-f1cb2b0a7833,4574291328888710000,WEB-1388012W,G7-4565040l,2
72306,097f65a2-fc5a-496b-8820-83780f441b30,edaec397-aa54-4fba-8fbf-20c6c1062c93,4864677918782860,WE-1DE82CEE,o5-2756755M,3
72307,b67439a4-8c1e-4657-919f-77d6e801daad,08b2594a-4e9d-4411-a7a6-fee271323852,4416469906972,WEB-1388012W,x0-7102719C,3
72308,04486b0e-5f98-401e-a9f1-f7da0cf71bb7,b556f4f6-6bd3-4669-84d5-6346729f8a04,3509486473439080,BR-FB62A5BA,N6-1906827n,2
72309,13655932-4db5-4111-ae06-fca55c3d817d,c5fca667-0dc7-4ee8-84ab-56300bf10f93,5578944475755950,SI-66F97423,W9-1799373p,7
72310,8e57e88e-ed55-43ad-a955-9a9de80066cc,727c17ae-ff34-4ded-9fbc-388d801ef1ba,349110092053799,PO-E636D18D,V1-8632397M,4
72311,24fc160c-4268-4d88-ba1b-ac7c06bdfb56,c081f944-b192-4111-b1ff-6a1c43ad17a1,3572272762101330,BA-25629F8E,e7-6626248N,12
72312,06020d74-bb1d-412a-ba8a-f710ca102bef,bee87142-51bb-4a6c-b30c-b8a168d14bb9,4744988970066,LE-1E8CCAFA,h9-3369515G,9
72313,624dd765-1987-4064-bd45-4599f5c23d34,757648ee-22aa-428d-af92-8caac931441c,4909883917070290,EX-B4EE25D8,L7-4325310J,3
72314,c3f6c51c-ba35-4342-b248-63c13ab556e2,a3389531-8091-4c8b-b9be-204c2d7bcdef,676123233865,SO-B5B9CB3B,P1-5362711n,4
72315,bad238f0-598c-40d1-9fcd-857bc5872350,794164ed-4629-49c6-907f-146a678bd555,213187124935741,LE-1E8CCAFA,Q6-9405554s,1
72316,1ededd9d-b7f4-4917-8c58-1305929ecc57,75d12543-857a-4939-9604-13467113bc1c,501835687408,BE-F9462A80,C3-9946091b,8
72317,8eaf0e96-dc96-4d9f-81e7-dea874c417cd,c574675b-4c20-4066-8661-37c99a1a14f2,30038687078455,WA-905645E6,d9-555726k,3
72318,67d8bd76-9f03-42e4-9860-2dcba1ea5391,727299c0-6d99-4258-841f-6c38734b79fe,180061360481760,TH-142AE777,V8-4538742u,4
72319,1359cd29-3094-407b-af20-50dcdd43daff,a868aabc-3925-4cd8-8497-dfc7fea95373,4665067605111970,GA-2252ED9A,W4-8185499V,3
72320,b368db1f-13f7-4a9b-b210-7aec1de9c4d7,b1e4e0b5-e51d-417e-b91f-c39cb2a1ac13,2222911104035170,WEB-1388012W,D3-6309758w,2
72321,86bf87bc-8596-4870-a2d3-a54519413b7a,f4b878c5-3c13-435a-bd52-ab513ae55d8c,3530444729342970,WA-FF3389AF,L8-6933471n,2
72322,04724568-49e6-4763-8e02-fefeb8667d0d,7740e558-fc59-48b4-bd7c-5c9a19cf2566,4626977541555100,GA-400CC35C,R4-5765709c,8
72323,3fdcc383-e8f0-4923-b266-b090447f03a6,8e1416f2-f022-489a-9aa5-2a77979c91e7,378028870664732,WE-69BFEA46,f7-0131624S,7
72324,1d24c8e3-fa5d-428a-8613-75215f8ac94b,56c4759a-9ea9-418e-8f1d-dcb138116187,4400508782495,RU-F0666E4B,n8-9877493X,13
72325,945f1062-c3bd-4b2e-b3b1-5e13fcb6cd3a,8f3e09b5-3f7d-4d1c-8891-b4b6ec6a469d,3505515380123120,HI-F2784D72,X6-7991375i,10
72326,df10ebf1-fad8-419d-ba59-99b2b7ae8f2d,3d6c95c0-f2b5-4277-83f7-4c076fb079fe,30143144930486,HA-39A446E2,D4-7833942T,3
72327,89bcb838-30b6-4e1c-92f3-65beb0cbbb5c,88adc5a3-748e-4024-bd18-343fe35326d6,371325832884144,FA-6A7ABBAD,R5-3513229f,2
72328,05e55329-e3c8-43bb-8965-10718487100c,41855f48-1b0c-45a4-8695-060c3ae52871,4109999255970410,WI-56B02C82,I6-9756324l,2
72329,066c8be6-a0a7-4ceb-a582-ccede78fd2d3,5909d3b1-e1ed-45a9-9852-de874d2c287e,4504395184234,LO-74DBE049,M6-0249525F,2
72330,5bb77f7a-5103-49ab-abdd-8f7140350aa0,4ef8637d-6a77-4f1f-95de-cb6cbc3388b7,4712682693458,RU-C603E990,V2-1615331d,4
72331,bf3cddd3-9377-4876-ba7d-60a55993b593,530c7192-f66f-4730-8080-f83ea53fc18d,30375263707341,WEB-1388012W,C3-9946091b,1
72332,60ef1bd8-d07c-4d7c-b609-6300b4616ce8,a9f0c30f-1131-44a9-a5ea-196050541baf,578426821562,ST-B754F535,i0-2421694z,3
72333,743711ac-4c40-4166-ad48-54aac1971dc7,eed6301e-2625-418a-836a-e8f4d024d6ab,2666967106848010,WEB-1388012W,r9-7445802L,3
72334,b297849e-65e9-4bcd-8384-2b4ced6beb12,d9d296a6-08d5-4162-b08e-89200b12be08,6541507759028730,CH-01DEFD68,U3-1418565H,4
72335,809218ec-e6a5-4a7c-9b53-b7bc5723d2ab,43b340cb-5bb9-46ff-ba9e-ea7044394371,4960532336550,LA-0772C7B9,V5-1482697W,8
72336,743c2b42-5e0f-4002-8a6f-5da99862155d,a9211ba6-e552-4efb-aa19-efeccf61dfb9,6591747704813740,WA-0E6E657C,V3-7914798Q,7
72337,cfaf5e42-9842-4751-8359-9fba647570f4,28a7e7d2-9a38-432d-84d1-371632e8d9e1,676115526797,KA-FA7ED3B8,M4-3981881r,2
72338,82d29a6d-36bb-4cc9-8210-5ce4fbf50eee,4afdf1a6-a253-406a-821a-98da994a4026,4458126660295,RE-75445D60,Z6-8451620W,5
72339,fca96b22-8c98-4f07-97d7-d3718b8ce55e,f3a4f4dc-16fe-43d5-b005-8fdbff74d8b0,30376684810839,WEB-1388012W,V0-6902319F,4
72340,7bd21775-9bc7-4cbd-b066-d140bee2500a,a1007f56-a5b1-450a-b95c-aaa9ed07de8e,2270764584358660,WEB-1388012W,U7-0578654E,8
72341,cc431c49-5607-410e-a716-ab6f1857b3fe,6cbda42f-7988-4da3-9ebb-29ed1b4302f6,4358432912283,WEB-1388012W,x5-8684363O,2
72342,850ae1ae-3f49-43df-b8c9-3427f8171685,ea70cfd6-642d-4ec7-8326-8eaeddbbcb46,4865175344859360,VE-B81F9500,X8-2981500h,3
72343,a06fb3cd-84de-4eeb-a0c5-11ad68a5d39d,85a39e85-96aa-4aa7-bdc4-21ccc7c4b94b,36897590501414,KI-AF3A421C,n6-817161d,4
72344,9d38d0d6-f8a3-4077-b682-6f52ca8c88b6,bbe18721-ec68-4bc9-83de-29beecef87f7,4124721339395010000,ME-D9ECD7DF,X1-1026271V,3
72345,c067b85e-a268-49e7-8351-d9aa178fe1cc,a4d6739f-1d0d-458e-8253-4d7df6dabf67,3511144135936820,BA-B0933185,V7-1782530o,2
72346,843e7b0c-bd71-4901-b523-630bf2720f5e,bd253be9-8935-43fd-afa4-d9c892371759,4116458129681,SE-09EAF854,X2-9953964y,6
72347,52bba8f3-b15f-4dbe-a565-0e2d05681edb,75846ab8-351d-4e88-a760-aff003b1a118,4926937110708580,BE-7D0EF647,K6-5661200N,2
72348,e3b71d18-a1d2-42e8-a339-39ec68cf4948,a523e835-85f0-40b5-b7d3-eb01571b6c18,213172912786910,BL-04FD6EF3,E8-2553783J,2
72349,822115b6-fcba-4b6a-9a29-a26fa650676e,203df0eb-ed4c-48f4-8c72-dd0124cc127d,4687928909886030000,EA-24B31935,q4-3392016N,12
72350,5396c868-62f6-4a15-850e-6823a5728900,1f24192d-cee5-4041-acca-03c1f2c0ee6e,4263238446727590,NE-01250B4B,H9-4594365F,6
72351,e6acb05f-8f09-4236-a3bb-b55ef7329bc6,bd8b75b4-cd31-4de6-b1d8-d598bc70ba6e,6523450774256390,WEB-1388012W,e3-4285676d,8
72352,79ce7aee-1a7a-485f-98dc-4de8a76765f6,ecba7c47-fcd3-4178-a33d-6454966210f3,4169195645641690000,DA-D9DC550B,Z0-5082470f,8
72353,6d0ab1ca-364d-487d-a8d3-5ecd25136f71,34054e42-75a4-47e5-bada-07d7e19d45ed,4403854736404,CR-6B885B5E,N6-1906827n,4
72354,7a60868d-a67b-4d1d-a176-b62d58a68a4d,bce02dcf-5313-4940-9a7c-5785c3185fda,3513268425528150,WEB-1388012W,Q7-051245m,4
72355,1a9e2fdc-fc8b-40d0-937a-6e972e6c8b3e,bab49b83-c54c-4a98-821b-c8a8ad2d3aac,4314181106700,PF-1D7B0646,i2-0122662z,5
72356,0832045d-43c0-46a6-ac29-84c5f07a8b16,1d76d153-0973-4224-a53f-74af6bc59f14,213164174481249,RH-450F1A1B,w3-397654Q,2
72357,91d8703e-1dcd-4acc-8652-2ba7e4669012,0bc57a1b-ac47-4f90-b993-107c8bb0c28c,502001692529,HA-B6953307,E9-1776013S,1
72358,815d0d7e-4cf9-46f0-9399-c230737dc657,29a8e59b-d5ca-4a4a-80e5-e5148a697990,6011384637608720,BR-BC499EDD,Q6-0378308i,3
72359,d24ec036-3ade-49c9-87e2-03d6e6b4477c,b9db9f37-0ad9-437b-9d6d-3a66f4966b06,4432517196029,BA-3A37248A,S4-3079590Q,1
72360,c857e0be-42b5-4a65-a135-860ac36440fb,70db8d00-bbc0-4b81-a9ad-a8b14a8c0b73,30005372351208,WI-5CDC1053,g5-1391804U,3
72361,bee85b67-f18d-45ba-af17-9af9f0c9cdae,bc819642-9d01-4aa5-b7f8-c40cb3693cce,4461851113852740,RH-AB6C3782,P1-577645K,2
72362,7b97c807-33c6-4464-b128-35c0d9133380,c267cc90-b178-4212-a880-9c480a719e3b,349893115217638,BA-B0933185,P4-8623348r,6
72363,a2c2fac1-fb22-4ab5-983e-84cb2955bed1,b784ec7a-6b6f-44ec-83dd-f1eb9b12e776,2716471534054850,PO-4AF8FC4D,Q6-129878C,7
72364,0f539e47-9dfb-48e5-9d55-a32659a338b1,6cb6edf7-ec97-4e05-ae66-915cfbe5285a,4920649036487660,EA-77ECA680,k8-428297X,2
72365,49f6610c-e777-434f-b1ee-92288a173d37,1fdf3ea3-8c39-4a6a-9672-eef0e51dd548,6586403354782070,GA-846D92B4,M1-2893401n,4
72366,18b5b9b2-02cc-49bc-84cd-770fe0d7c43e,1c3c1c4b-1627-411a-bc50-67d3673e0200,4841715820491510000,LY-FC3B1157,z6-5492111k,4
72367,99909755-311a-44e2-9903-6a92ecbed22f,3eb7cd20-77b7-4a00-acae-76af680ad799,4119354736765,HE-8818F573,A8-4686892S,2
72368,ee2e1790-b338-429f-a534-b3120ec5b68d,c61137ee-dead-4355-8ea7-b8afaf0d82dd,2231603604622050,OS-70B2CD28,P7-2304998Q,2
72369,ff091b62-78c6-4c70-8e9d-d862bbcf9902,c2252869-b471-410d-bee6-0761c380daf7,4290547452621980,TR-658557DD,S1-7882030O,2
72370,541a46be-41ae-432b-9207-92ce33259bbe,cf05779b-33a3-419b-a49f-0df8675e754f,4225422981857480,BU-3020DF6C,w0-6824667n,4
72371,1f43acf8-55a4-4e24-bfe3-111498e6c7ea,8d0c6530-f94a-41fb-b0ec-a9a0b8868ba1,60408314114,WI-293A03C1,k8-5602592D,3
72372,324aafdf-7a0a-49fb-8820-1a595d1a2ace,4cfefd1b-c179-46cc-94ac-5c32371327e2,3565707692652910,WA-34998EB8,M7-4935369U,2
72373,679aa5f1-bb84-4431-9a29-dd93379cb9ca,5d504034-ef75-447d-bc98-7d625f9669f8,675913001979,WEB-1388012W,B7-9609975L,4
72374,3d9cac82-cdca-4e58-bdff-5162a34c4fe1,3897805c-0b36-43d7-9e8c-21bdb2038f77,375980793737529,HA-FC4E6AFF,i0-106112C,2
72375,37b241b9-e1ac-4e57-959a-5c61da471bdd,971844d6-1ce1-43eb-a532-828827eeb2fb,30275517001659,BA-B0933185,W0-7974437f,5
72376,e8a108c6-1674-4a19-832f-9eb977e5a4d4,2d111a1a-ffdb-47f6-8413-5695b80e5bb3,4669029411142090000,HU-57B095A2,r2-8521850d,4
72377,55bcc999-c91a-449c-958b-e3e51ccf9eea,94edb8e4-91e5-4d17-a6b2-fdf729a9094c,502020906520,LE-14B7245B,r9-5941948k,1
72378,4d725484-12e4-4f0b-b441-2d7edcaea1a6,009fdb9f-9745-4997-a857-a912498234a6,4359935800991980,EP-105C3FB5,e7-7289952X,4
72379,e55c7e91-4bde-4601-8a2b-141ce5925803,05b5eff7-ba10-48a4-a85a-6c679978234d,4490703606902280,WA-F4396DF8,j5-1949914D,4
72380,b385dc6c-2d41-4caf-b987-1d0da0236c63,42f17d26-86f1-4753-8d5b-59ea308f76d7,30036306103340,WEB-1388012W,g1-7793487j,2
72381,fa9282ce-f784-48bd-a239-191b2f1e8803,870e7ed9-e820-4f7b-8558-2d1cade49635,30352659108269,LO-AB6B6DF8,x6-2023099x,2
72382,2877af7d-9daf-4237-a275-9f2dfbc51b6f,63a470db-be2b-4ea9-8416-4dcf4a8c1f9b,4479013566238560,WA-F4396DF8,a8-0081328Y,2
72383,2c607855-1350-429a-9b38-08d2497a659c,5be692f4-6efe-4785-ba8f-b91d69caaa6a,4929176871560,WEB-1388012W,x2-5439973l,1
72384,8d88fe00-9379-4b6c-8926-0133dc98d88d,8d7cdac5-b273-4046-a472-f6b401faed54,342606052239978,TH-B8F42840,N1-1376688D,4
72385,ffe490ff-ae17-460a-a07f-8a7f649a2ad7,05fc4e59-ea8a-4ba0-b14e-e6f54fd2ea45,3545460415352870,SE-596EAA50,d7-4271046f,3
72386,5f8e4ce8-9845-4143-9b1b-2dc0c8df4b48,333d048c-41f6-4e7a-8307-3179bcdc02fa,213170224412340,EA-24B31935,Z9-4445101U,4
72387,8cee8cd0-fe7f-4f0d-8c7d-8afeae752cac,767e116e-4ef4-4994-b852-5fa08045de98,30279237644012,AR-E8FDEB2B,A8-6943056J,1
72388,cf7cf084-64cc-4b53-b246-a49b9a265665,15e8da97-1403-4fb3-8718-c74df05cd5cd,372498568017103,BU-FB96B095,K8-1086936D,6
72389,957f1d5d-4410-47cf-9425-1bb1f2b99bcb,23bd1bd5-ecd5-416a-a765-7e77292b5353,213190617252335,WEB-1388012W,f5-7184484u,2
72390,569c2bf4-4963-4e12-b43b-86fc73838125,2a85b9bb-1e8c-4081-b372-778c7316962a,3555975577377360,WEB-1388012W,p2-5618786N,4
72391,62cfae53-bd79-4cd1-aebf-94206b04aafc,91532b9d-de6d-4b37-a328-d342170ebd9f,378435968248478,LA-77BE2ADA,U7-0578654E,3
72392,9abc2dcd-6ea3-4985-af04-6527b2f218b9,70f62a25-d835-4953-9a3d-e3c041204d69,6011091185494370,SU-ABF4F9A1,K9-0847446W,1
72393,a44760b8-8046-4620-9729-8fb631827be1,8c89ebe7-2bd0-4268-91b3-11bc20eb680e,373364381705960,BA-25629F8E,h1-5794018W,4
72394,624668c4-305b-4579-9940-9ed5e7302bfa,a7cfa4fa-ef75-4c41-9fd0-4a8b6be4c990,180079260916503,WE-C5C34475,x2-4512981W,9
72395,4b3f831b-dfbe-4c70-a105-400b1551d94e,94a6d06a-4e1e-4446-8af5-b4e751a44d7b,4787684298274,LY-89B9F675,v3-5345187U,2
72396,0cb7c902-739e-4a29-96c7-30830f6c5857,70f9f194-ddc8-4528-bc8a-da5508cb0db9,4628818810438,EA-6B5D31D8,f2-8607281D,10
72397,cbabd40d-9723-4ec0-a8c0-08f13cd87f2a,5df2b6d8-a032-4d78-ac83-0b39fa893b0e,6584295618145330,WEB-1388012W,J4-6748800e,15
72398,9e5b8578-a2f6-43a0-b483-062c4fd431a2,f3bfc1f8-de79-4272-a164-ab1f966ab4ab,4372747152634,BA-B0933185,u3-3955288e,2
72399,a118337c-2a4b-4c05-9feb-9000a677c821,a583004c-a9e6-4653-96c8-6faade58debd,4396714324807810000,CH-E1344D81,h4-597883i,5
72400,16a9d0b0-7278-4fa3-833b-45265afa86d4,b6220fbf-6524-4b23-98cd-6bc9e1533fa0,2331923886830140,TH-142AE777,v4-0317563V,5
72401,fa188b41-a768-4281-9401-0dbf56635bef,68395091-a750-4917-b573-5cdc870fc95e,502000990932,WEB-1388012W,t5-6777732i,2
72402,8000a099-f5af-4496-87b8-62d1f69cc40d,a5ab48f5-4a54-410f-8b2f-3273f4d0807b,579932461448,WEB-1388012W,M5-0946971n,8
72403,5b44fa8a-ac33-4fc8-bdd4-1bce0412f49a,ea6a34ea-2504-443a-a277-c5b73787aba7,6551761433217440,SO-6D546AD2,I0-581544W,3
72404,707c840b-a439-4a52-b40e-d5edc342164e,90ac800d-47dd-4053-841c-2a03231ae038,374408744833891,MA-F0E23355,r4-4325991v,1
72405,9cada4ee-0a13-4f16-8aa4-25609576c20c,360346dc-1831-4fdf-99dc-38443e44f316,4503483829984080,AR-D3FDDD1D,s0-8728110k,1
72406,0583ffca-200f-42f3-82ee-26baaff595bd,12ee2d7d-aec7-46b2-a4f9-fd869b7b4f56,6011217972256900,LA-0772C7B9,i0-4774246l,1
72407,959301b1-10be-43f0-9036-e05cad32acb5,d922c9a1-b6c3-40ca-8b2d-1d927bd60798,6011737199606850,WA-0E6E657C,z4-4854492n,2
72408,18b93b08-c9df-499e-bb21-77cec4722376,f1937388-0fe5-4969-b7b4-d1ce83c19ead,213161759211389,RH-80D609C9,M4-3981881r,5
72409,72fc159c-320c-4196-b135-cec836a484a9,446bb372-9edb-47f5-95c8-c6ba79ae7b15,4618383088874,BE-DAD46DCD,a3-2392022G,8
72410,e3a08967-2208-405a-bd5a-4fb08cad7648,ec83e303-6ea2-4e2d-b2f5-a1dc33f41c4a,3539587146519900,WE-5B0343D9,I9-6669128C,1
72411,6aed88ef-8d8c-4efc-8f7f-1b15b1b5a7f3,680edd86-812e-49bd-8b18-09203608b3b8,4651656028648410,PE-52B1E131,U4-1666619v,1
72412,fa7e1c37-0a5f-4364-b3e1-e7986e4edb61,7e87a380-02e2-4340-a15a-4eee9c19c493,213185279985859,OS-70B2CD28,W2-2919953I,12
72413,a4d0d7cb-d80c-4a4d-8441-0cdc66339a8c,e413bab0-dc06-4bd4-88b6-168cdb4e1002,2263910830325620,WE-298C66F0,C7-3049016H,2
72414,8cd65b20-62b6-4e49-be6b-e649f247462b,dcd390cb-ad2e-4194-9b2a-8bc73f9e9c75,6595386867901890,WE-1DE82CEE,O3-6946298S,1
72415,0ec4bc15-0ee1-48c5-b82d-2355f3f8a9ae,9df80f0f-6be1-4ee1-b83e-3b84d989b0a4,579616135755,KA-653E783F,c3-3002779L,1
72416,1a28c465-8213-4735-a79b-1d01b70aad4a,9ae34ab6-56c3-43ad-9677-741b62893345,4222067142463300,WE-FF0F6BA4,m9-7819967h,1
72417,302a27cd-9766-4df3-945b-d82cba73cad1,db3995be-abe0-414a-8156-a621d4b6e500,573131012383,JE-3AF1D134,o1-2806590L,1
72418,52f8d2dd-5f3a-4305-a40f-fab90e3d3ea9,7dfa0eea-835a-42f0-b68e-b73fab2517b0,2225144967005330,LY-73842BE8,P9-9428517O,4
72419,dfadcb1e-5538-4df5-b2f9-89c3806ded76,a7162894-d3f4-4649-bcee-579c280923d0,30075857679936,LE-84C48B9F,o0-4016167t,3
72420,8d9476e2-142e-469f-a3d2-0cfa933faf1e,9d519520-3f32-4ae5-9c4f-fe42465efa73,4011445525531,DA-ACC520AE,A2-5341321F,1
72421,74981ed5-2ee9-4c56-91aa-ca5e0ff9cbfd,520cdf5e-6b9a-4a01-a21c-02eaca057479,6011984849724030,WE-A6C131B0,D6-8341582b,8
72422,3e60f919-3c9d-443e-9287-0972620e7b26,5267d069-10eb-4cea-8a4c-1d8dc1c90857,6536224914361590,WEB-1388012W,O7-4698144b,2
72423,4c007dc7-4a4b-40ac-a427-ada2301410a8,e43dde88-7318-420e-98f8-e69d8f7cd478,6544713380611410,OB-7A4A9012,a4-8101742f,4
72424,b9315215-fdf7-474e-aa8a-31e6bd5fb4be,5b552e0c-5370-4056-a47c-7ecabe5af36d,4443324920569870,WEB-1388012W,R8-1302154y,2
72425,45484f55-b127-48bc-9dba-6c2f8e1b1625,84ab1414-d562-4276-8a3a-38cb41346d9a,180042215572847,WEB-1388012W,x2-3285608E,3
72426,a58be580-7209-4d29-9ff1-9c8ac94c714e,1e79d2bb-024d-4941-82cd-4caeed92e619,4632696681385070,BA-91C512D2,v6-2775255z,5
72427,4df6b237-c68c-40c0-9eee-b54d2d65ee16,24b57aec-42d3-45dd-abf5-9d89c7aaf1aa,4019663324962980000,SU-40E3321A,p2-5076628D,7
72428,6216f5f8-a7d7-44b1-bc8b-856d996fb8c9,9f7e350c-8abc-4e6a-af5e-f89388f6c764,30558249791311,WEB-1388012W,w5-2396152m,4
72429,1aba729e-7368-4f0f-a32f-82a20a2b6d3a,afd05202-8843-42d0-a5b2-4c212c044587,213145817994995,WEB-1388012W,x1-6762195E,2
72430,7f7a932f-bac3-40cc-addc-74938717449a,e069b030-8a24-41af-ba67-ab8c83d6af5a,4722822380228730000,WEB-1388012W,l1-2836416D,3
72431,c74c477e-892b-4d59-b160-2513e8bb3993,836e62c0-dd93-405b-9b34-7b139e1aab30,2720677665510850,RU-DA6DCDA7,I7-3016291V,1
72432,77dd72d0-d342-46b5-ad7c-9cbf294c9c03,5ec9a670-0359-4dcf-b3fb-ea8297ad33de,676244819774,LY-FC3B1157,N3-8192719C,3
72433,e5180972-7073-42f8-bc37-ad51a5a6ff58,277c9974-ba7e-4731-9baa-ebd67ad7319a,180085048276409,BU-5B54171E,O1-9109149G,4
72434,95193dc7-f53f-4cf2-86ec-a7536fdcc97a,6fb1c64d-7dd3-4b31-85f1-3b8a85317a67,180042467838839,WE-31C8B335,a7-4181895Y,6
72435,58b79076-4caa-4115-b872-73c4bb187715,932fb480-9e72-431a-a19e-e9e04641da69,4916799254216540,SC-8724E112,U7-0578654E,2
72436,e22ab4c5-886c-4637-b2d8-38b9aff80e08,ee93c1bc-5eb0-4f30-9cdc-2811ea97b2f2,4373856174283710000,EA-6B5D31D8,E3-4744298Q,3
72437,679a9f63-ee9c-4306-bb6f-cb1dcefbd62d,951459f5-9051-45c6-a7a3-d223f04f1f07,349989404128161,KI-78096E8C,f7-4424861H,1
72438,7f33084e-cf11-4dec-b19c-71dab6f9ff8f,0d1764ad-f095-4e27-876f-a515b3be0574,3509766010294900,WEB-1388012W,B8-9235116X,2
72439,74d75fb4-96f5-4bda-b8dd-0e73408be63a,639aa508-21a1-47a2-bdc3-802456373380,379441736675850,PE-360EA944,E0-5603027x,1
72440,6db53383-7320-4413-a44d-a39c2bb88548,4f72c65c-02d2-42eb-b60d-618b5815d912,4297385144165,MI-D57825AA,t8-3565329Q,1
72441,e0a751c8-3c91-40f6-9bb3-4bfbaf5f9de4,b506f97e-a8d6-4a6f-9c42-8e4ede61d917,3520724455225230,WEB-1388012W,m8-4389961u,1
72442,bda3051e-b843-43f4-95c4-0151d789db8f,145b8dd2-e390-4d47-b1f6-f3907472eab9,6011979709334670,HA-B6953307,V3-5239385b,2
72443,7ee0f096-90e9-4c94-9d61-888e61c757b2,78f7dc3c-1365-487d-915f-48c35b541e04,5346691659712110,SC-FFDD5A57,G1-4403469C,3
72444,c397d1bf-2496-4b46-99c2-e9cf16aa3491,aabc4c20-896c-4916-8180-ea21c59ed846,3539621478255040,PF-BADFAEDC,e2-4782999e,4
72445,fbf4643d-debf-47a7-a25f-ba52400186e7,8ad2651e-fc51-4d3d-a5d0-2b30f96a144f,3524736346522760,WEB-1388012W,a8-9423443L,2
72446,57aa0f3e-2522-4eb1-9f18-65e53c32cf9a,f20346ac-2fa3-4878-a556-bb9f791600b4,372270381755726,BA-C0C7FDBE,I5-042550J,14
72447,8f2c3532-a048-483d-be3d-24ebc657435f,1473cf22-f00f-4340-a869-5aaa0759bf94,4922962266731,DE-12392F66,a9-1967701W,2
72448,ef3b5ff4-4643-4303-963c-752aad4f48ef,b3629c77-72f8-4d71-b030-341cbccaef81,30195593226469,WA-A41DA979,x6-0112590P,2
72449,cd00b011-4bfe-4fa5-b252-4954aa22312b,56d6865d-928b-436e-9724-bf999777a77d,213197768647791,SC-4AE031F4,i4-9931755h,1
72450,27631ed7-2279-467c-94a4-096cc01e6d4f,0b62edbb-9f7b-4c9f-b1f5-1a3ad2a3f292,6520990842727400,AL-9E1A5529,P0-673699T,1
72451,b5419a49-f8d1-475e-9789-afe3f48beea8,6aa5e2c8-974a-44a7-8578-2e8f12c8a7f2,3528527032631370,BA-99F54BD0,R9-3873198J,3
72452,84f589c8-3ef2-4ecf-9c0c-8b3f4c5011ee,fdf00512-0123-479b-b866-a211a509bbea,2256252400373880,NE-C83B8B22,n8-991261T,3
72453,66129891-5583-4fdd-afbb-91f86142ffab,761d0c24-b661-45a0-95d7-9b9ac30e4f00,2247576883953020,HA-39A446E2,f8-0053364O,1
72454,4695a670-de68-49e3-9101-23eb17678448,dd5111ab-ab0e-4207-9610-08d6fe9ef541,4702618242157,SE-8DF6557B,b7-6875538O,12
72455,10dfa8a1-30a7-4cee-8e5f-bb0c136ca370,01a8aa21-4a2d-4210-b8fe-70afe1e45215,30508473258537,AB-316DE4BA,H6-8233112l,4
72456,1f4f9c7c-cb1d-4b2b-b4c7-75fa2206194b,00104329-b783-4913-871f-8fd5ed1f20f7,349122751172125,LO-3DD01CA8,q3-1261273v,3
72457,04f388eb-b71a-4e19-8974-813136535609,a726a78a-5756-42d2-ad30-848f706f76e3,3571092008951660,BE-B069E157,E4-9853940T,2
72458,da4748e9-a67a-429c-83dd-7d57a6fffc5b,b18c06ca-3786-4cf2-a7d5-38003d593fcf,3564055371657570,HI-AED3C6CD,v2-903142f,3
72459,b3211715-2876-44a5-bcaa-e545b9cd7b66,5b63a0d1-4f1f-4152-bb79-38c0f105d899,639024551066,EA-7965E06D,E2-8942426p,1
72460,6b1c9921-cd8e-47b0-b0d2-4d9855300703,761b65a4-95b6-4a1e-acac-567193079deb,4361140364012620,KI-81D6FEBD,Y2-1865468L,1
72461,63d3eb93-5f3e-4bb0-b82d-04540c56769e,561d591b-81e1-49af-8ba0-bab84640d7d9,4080569894490980,ST-10F19C97,F5-575583y,4
72462,064b0a4c-bbe1-45a0-9394-716f4afc8aaa,1d4e345d-f4fc-4ac3-9484-81c33dafc006,3595810502431230,BL-9A86B74D,l9-2511507d,3
72463,3f12de16-7b45-4509-9f59-7dff000a33fd,8a569ad9-8103-4824-80f7-87330130f88f,3503307442630630,AR-E8FDEB2B,O6-4286483o,3
